Key;Straftat;Tatverdächtige insgesamt;Deutschland;Nichtdeutsche insgesamt;Afghanistan;Ägypten;Albanien;Algerien;Andorra;Angola;Antigua und Barbuda;Äquatorialguinea;Argentinien;Armenien;Aserbaidschan;Äthiopien;Australien;Bahamas;Bahrain;Bangladesch;Barbados;Belgien;Belize;Benin;Bhutan;Bolivien;Bosnien und Herzegowina;Botsuana;Brasilien;Brunei;Bulgarien;Burkina Faso;Burundi;Chile;China;Costa Rica;Cote d'Ivoire;Dänemark;Dominica;Dominikanische Republik;Dschibuti;Ecuador;El Salvador;Eritrea;Estland;Fidschi;Finnland;Frankreich;Gabun;Gambia;Georgien;Ghana;Grenada;Griechenland;Großbritannien/Nordirland;Guatemala;Guinea;Guinea-Bissau;Guyana;Haiti;Honduras;Indien;Indonesien;Irak;Iran;Irland;Island;Israel;Italien;Jamaika;Japan;Jemen;Jordanien;Kambodscha;Kamerun;Kanada;Kap Verde;Kasachstan;Katar;Kenia;Kirgisistan;Kiribati;Kolumbien;Komoren;Kongo, Demokratische Republik;Kongo, Republik;Korea, Republik;Korea, Volksrepublik;Kosovo;Kroatien;Kuba;Kuwait;Laos;Lesotho;Lettland;Libanon;Liberia;Libyen;Liechtenstein;Litauen;Luxemburg;Madagaskar;Malawi;Malaysia;Malediven;Mali;Malta;Marokko;Mauretanien;Mauritius;Mazedonien;Mexiko;Moldau;Monaco;Mongolei;Montenegro;Mosambik;Myanmar;Namibia;Nepal;Neuseeland;Nicaragua;Niederlande;Niger;Nigeria;Norwegen;Oman;Österreich;Pakistan;Palau;Panama;Papua-Neuguinea;Paraguay;Peru;Philippinen;Polen;Portugal;Ruanda;Rumänien;Russische Föderation;Salomonen;Sambia;Samoa;San Marino;Sao Tome und Principe;Saudi-Arabien;Schweden;Schweiz;Senegal;Serbien;Seychellen;Sierra Leone;Simbabwe;Singapur;Slowakei;Slowenien;Somalia;Spanien;Sri Lanka;St. Kitts und Nevis;St. Lucia;St. Vincent;Südafrika;Südsudan;Sudan (ohne Südsudan);Suriname;Syrien;Tadschikistan;Taiwan;Tansania;Thailand;Timor-Leste;Togo;Tonga;Trinidad und Tobago;Tschad;Tschechische Republik;Tunesien;Türkei;Turkmenistan;Uganda;Ukraine;Ungarn;Uruguay;USA;Usbekistan;Venezuela;Vereinigte Arabische Emirate;Vietnam;Weißrussland (Belarus);Zentralafrikanische Republik;Zypern;Staatenlos;Ohne Angabe;Ungeklärt
400220;Schwerer Diebstahl von Mopeds und Krafträdern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;139;77;62;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
400300;Schwerer Diebstahl insgesamt von Fahrrädern;11935;7708;4227;106;14;119;131;0;5;0;0;0;11;11;9;1;0;0;5;0;2;0;0;0;0;55;0;5;0;147;0;0;2;2;0;13;0;0;5;0;2;1;41;2;0;0;18;0;34;56;8;0;48;7;0;21;3;0;0;0;6;0;122;49;0;0;5;117;0;0;0;4;0;2;2;1;19;0;5;7;0;0;0;2;5;1;0;92;37;0;0;0;0;33;34;1;25;0;63;2;0;0;0;0;7;1;177;0;0;55;3;45;0;1;25;0;0;0;0;0;0;9;1;21;1;0;3;10;0;0;0;0;0;1;477;24;1;421;127;0;0;0;0;0;0;0;0;5;176;0;5;0;0;14;5;30;21;4;0;0;0;0;1;18;0;294;3;0;0;5;0;6;0;0;2;100;45;321;0;0;94;42;0;5;4;0;0;7;9;0;0;14;3;66
400310;Besonders schwerer Fall des Diebstahls von Fahrrädern;11614;7575;4039;105;13;118;127;0;5;0;0;0;11;11;9;1;0;0;5;0;2;0;0;0;0;52;0;5;0;144;0;0;2;2;0;12;0;0;5;0;2;1;41;2;0;0;17;0;34;51;8;0;46;7;0;21;3;0;0;0;6;0;121;48;0;0;5;116;0;0;0;4;0;2;2;1;18;0;5;6;0;0;0;2;5;1;0;89;35;0;0;0;0;32;30;1;24;0;59;2;0;0;0;0;7;1;175;0;0;55;3;40;0;1;24;0;0;0;0;0;0;9;1;21;0;0;3;10;0;0;0;0;0;1;449;24;1;381;122;0;0;0;0;0;0;0;0;5;161;0;5;0;0;14;5;30;20;4;0;0;0;0;1;18;0;290;3;0;0;5;0;6;0;0;2;83;44;312;0;0;90;35;0;4;3;0;0;7;9;0;0;13;3;63
400320;Schwerer Diebstahl von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;415;178;237;1;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;3;2;0;0;0;0;1;4;0;2;0;4;0;0;0;0;0;0;0;3;0;0;0;0;5;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;35;0;0;42;7;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;27;1;11;0;0;4;11;0;1;1;0;0;0;0;0;0;2;0;3
400400;Schwerer Diebstahl insgesamt von Schusswaffen;75;59;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400410;Besonders schwerer Fall des Diebstahls von Schusswaffen;67;53;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400420;Schwerer Diebstahl von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;8;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400500;Schwerer Diebstahl insgesamt von unbaren Zahlungsmitteln;329;177;152;3;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;2;0;6;0;1;0;0;0;0;0;0;0;19;0;0;1;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;16;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5
400510;Besonders schwerer Fall des Diebstahls von unbaren Zahlungsmitteln;263;159;104;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;2;0;2;0;1;0;0;0;0;0;0;0;15;0;0;1;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;5;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
400520;Schwerer Diebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;68;19;49;3;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
400700;Schwerer Diebstahl insgesamt von/aus Automaten;2011;1481;530;5;4;11;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;7;0;0;0;16;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;4;0;1;9;0;0;15;0;0;0;0;0;0;0;0;0;19;3;0;0;0;27;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;32;7;0;0;0;0;1;5;0;3;0;0;0;0;0;0;0;0;0;7;0;0;11;0;5;0;0;5;0;0;0;0;0;1;9;0;1;0;0;3;1;0;0;0;0;0;0;50;3;0;84;12;0;0;0;0;0;0;1;0;2;18;0;0;0;0;4;0;1;0;1;0;0;0;0;0;0;0;18;0;0;0;0;0;2;0;0;0;2;0;89;0;0;1;4;0;3;1;0;0;0;0;0;0;3;1;7
400710;Besonders schwerer Fall des Diebstahls von/aus Automaten;1847;1366;481;5;4;10;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;7;0;0;0;16;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;4;0;1;9;0;0;12;0;0;0;0;0;0;0;0;0;19;3;0;0;0;22;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;24;7;0;0;0;0;1;5;0;3;0;0;0;0;0;0;0;0;0;6;0;0;9;0;5;0;0;5;0;0;0;0;0;1;9;0;1;0;0;3;1;0;0;0;0;0;0;45;3;0;72;11;0;0;0;0;0;0;0;0;2;18;0;0;0;0;4;0;1;0;1;0;0;0;0;0;0;0;17;0;0;0;0;0;1;0;0;0;2;0;84;0;0;1;4;0;3;1;0;0;0;0;0;0;3;1;4
400720;Schwerer Diebstahl von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;211;151;60;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;0;0;17;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
400800;Schwerer Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;76;56;20;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
400810;Besonders schwerer Fall des Diebstahls von Antiquitäten, Kunst- und sakralen Gegenständen;71;55;16;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
400820;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
405*00;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;384;204;180;1;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;9;0;0;9;0;0;2;2;0;0;0;0;0;0;0;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;20;1;0;0;0;0;0;1;0;0;0;7;0;0;0;0;0;0;0;5;0;0;7;0;0;0;0;2;0;0;0;0;0;0;12;0;0;0;0;1;1;0;0;0;0;0;0;8;0;0;19;0;0;0;0;0;0;0;1;0;0;11;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;1;12;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;6
405000;Schwerer Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;384;204;180;1;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;9;0;0;9;0;0;2;2;0;0;0;0;0;0;0;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;20;1;0;0;0;0;0;1;0;0;0;7;0;0;0;0;0;0;0;5;0;0;7;0;0;0;0;2;0;0;0;0;0;0;12;0;0;0;0;1;1;0;0;0;0;0;0;8;0;0;19;0;0;0;0;0;0;0;1;0;0;11;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;1;12;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;6
405010;Besonders schwerer Fall des Diebstahls  in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;272;165;107;1;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;14;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;5;0;0;4;0;0;0;0;1;0;0;0;0;0;0;9;0;0;0;0;1;1;0;0;0;0;0;0;6;0;0;11;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3
405020;Schwerer Diebstahl  in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;131;41;90;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;8;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;11;0;0;0;0;0;0;0;1;0;0;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4
410*00;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;11597;8156;3441;31;6;98;28;0;2;0;0;0;6;9;2;0;0;0;0;0;8;0;0;0;0;68;0;3;0;105;0;0;3;0;0;2;1;1;1;0;1;0;8;2;0;0;31;0;8;37;2;0;31;2;0;3;0;0;0;0;1;0;46;17;2;0;2;98;0;0;2;1;0;0;1;0;18;0;4;0;0;6;0;1;0;0;0;176;50;0;0;1;0;18;51;0;9;0;81;0;0;0;0;0;0;0;73;0;0;32;0;43;0;0;29;1;0;0;0;0;0;54;1;1;0;0;9;4;0;0;0;0;0;1;447;18;0;674;44;0;0;0;0;0;0;1;1;1;178;0;1;0;0;23;6;3;16;1;0;0;0;0;0;1;0;96;0;0;1;4;0;2;1;0;0;58;14;349;0;0;33;37;0;3;0;0;0;5;7;0;0;18;7;59
410000;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;10811;7624;3187;29;5;97;26;0;2;0;0;0;6;9;2;0;0;0;0;0;5;0;0;0;0;64;0;3;0;101;0;0;3;0;0;2;1;1;1;0;1;0;8;2;0;0;26;0;8;34;2;0;30;2;0;3;0;0;0;0;0;0;46;17;2;0;2;93;0;0;2;1;0;0;1;0;17;0;4;0;0;6;0;1;0;0;0;171;49;0;0;1;0;15;49;0;9;0;71;0;0;0;0;0;0;0;70;0;0;28;0;42;0;0;21;1;0;0;0;0;0;49;1;1;0;0;9;4;0;0;0;0;0;1;405;18;0;608;41;0;0;0;0;0;0;1;1;1;173;0;1;0;0;17;6;3;16;1;0;0;0;0;0;1;0;90;0;0;1;3;0;2;1;0;0;52;14;314;0;0;30;37;0;3;0;0;0;5;7;0;0;16;6;56
410010;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;10001;7257;2744;28;4;92;21;0;2;0;0;0;6;9;2;0;0;0;0;0;5;0;0;0;0;52;0;3;0;80;0;0;0;0;0;2;1;1;1;0;1;0;8;2;0;0;25;0;8;22;2;0;29;2;0;2;0;0;0;0;0;0;45;17;2;0;2;87;0;0;2;1;0;0;1;0;16;0;4;0;0;6;0;1;0;0;0;130;46;0;0;0;0;15;42;0;8;0;61;0;0;0;0;0;0;0;67;0;0;24;0;40;0;0;17;1;0;0;0;0;0;49;1;1;0;0;9;4;0;0;0;0;0;1;341;18;0;464;40;0;0;0;0;0;0;1;1;1;153;0;1;0;0;14;5;3;13;1;0;0;0;0;0;1;0;87;0;0;1;2;0;2;1;0;0;46;14;289;0;0;27;27;0;3;0;0;0;5;6;0;0;17;5;45
410020;Schwerer Diebstahl  in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1179;553;626;2;1;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;28;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;14;0;0;2;0;0;1;0;0;0;0;0;0;3;0;0;0;0;9;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;54;3;0;0;1;0;0;12;0;1;0;13;0;0;0;0;0;0;0;4;0;0;4;0;7;0;0;7;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;203;1;0;0;0;0;0;0;0;0;0;30;0;0;0;0;4;2;1;4;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;9;0;35;0;0;5;11;0;0;0;0;0;0;1;0;0;0;2;16
410100;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;409;275;134;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;45;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;8;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;2
410110;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;329;253;76;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;15;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
410120;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;98;32;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0
410200;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;156;137;19;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
